Title,PublishedAt,FullContent,URL
New on Amazon Prime Video: January 2022,2021-12-31T23:00:00Z,"Each month, several films and TV shows are added to Amazon’s library; we recommend the titles worth watching. For more streaming guides and Amazon Prime picks, head to Vulture’s What to Stream hub. A Quiet Place: Day One. Photo: Glen Wilson/Amazon Studios

This Month’s Highlight

You’re Cordially Invited

Reese Witherspoon and Will Ferrell star in this wedding-hijinks comedy as two warring wedding planners for their sister (Meredith Hagner) and daughter (Geraldine Viswanathan), respectively. The hook? They’re both booked at the same venue and wedding day. You might expect a rom-com but Witherspoon and Ferrell’s dynamic in the trailer is giving more Seth Rogen vs. Zac Efron in Neighbors, which makes sense when you realize You’re Cordially Invited is the also directed by that movie’s director Nicholas Stoller. Then again, Stoller also directed Bros, so this could go either way! (Streaming January 30.)

Full List of What’s New on Prime Video — January 2025

Noteworthy selections in bold.

Available January 1

How to Get Away with Murder, seasons 1-6

Wild Cards, season 1

A Quiet Place: Day One

American Sniper

Autumn In New York

Barbershop

Barbershop 2: Back In Business

Basic

Beauty Shop

Benny & Joon

Bohemian Rhapsody

Boogie Nights

Bridesmaids Unrated

Captain Phillips

Coffy

Cutting Edge 3: Chasing the Dream

Cutting Edge 4: Fire and Ice

Do the Right Thing

Dope

Edge of Tomorrow

Fled

Foxy Brown

Hoodlum

Horrible Bosses

Horrible Bosses 2

Hotel Rwanda

Imitation of Life

In The Heat Of The Night

Jumping the Broom

Lee Daniels’ The Butler

Liar Liar

Life as We Know It

Little Nicky

MacGruber

Major Payne

Mississippi Burning

Much Ado About Nothing

Mystery Men

Nicholas Nickleby

Return to Me

﻿Rollerball

Santa Claus: The Movie 25th Anniversary Edition

Scent of a Woman

Some Like It Hot

Something Wild

Something’s Gotta Give

Soul Plane

Stomp The Yard

Supernova

Tag

Ted (Unrated)

The Blues Brothers

The Brothers

The Company You Keep

The Cutting Edge

The Cutting Edge: Going For The Gold

The Equalizer

The Great Outdoors

The Grey

The Ides Of March

The Land Before Time

The Last Samurai

The LEGO Movie

The Sixth

The Social Network

The Way Back

The Woman in Red

Touch

Unforgiven

Valmont

Wedding Daze

What’s The Worst That Could Happen?

Wicker Park

xXx

xXx: State of the Union

Yentl

Available January 2

The Rig, season 2

The Fall Guy

Available January 10

Focus

Available January 15

Monk, seasons 1-8

Available January 16

The Calendar Killer

Unstoppable

Jurassic World

Available January 17

Molly Mae: Behind It All

The Liberation

Undercover Party Crasher

Available January 21

Blink Twice

Available January 23

Harlem, season 3

Available January 26

Rampage

Available January 27

Tribunal Justice, season 2

Available January 30

You’re Cordially Invited

Available January 31

Breach

Friday Night Lights (2004)

Knocked Up (Unrated)

Scarface

For more coverage of the best movies and TV shows available on Netflix, HBO, Amazon Prime, Hulu, and Showtime, check out Vulture’s What to Stream Now hub, which is updated throughout the month.",https://www.vulture.com/article/new-on-amazon-prime-movies-shows-originals.html
Amazon has been overtaken by three ecommerce rivals you've never heard of,2021-12-31T22:30:03Z,URL skipped due to domain: https://www.techradar.com/news/amazon-has-been-overtaken-by-three-ecommerce-rivals-youve-never-heard-of,https://www.techradar.com/news/amazon-has-been-overtaken-by-three-ecommerce-rivals-youve-never-heard-of
"This best-selling Vizio soundbar is $60 today at Amazon, but it'll sell out soon",2021-12-31T21:53:16Z,URL skipped due to domain: https://bgr.com/deals/this-best-selling-vizio-soundbar-is-60-today-at-amazon-but-itll-sell-out-soon/,https://bgr.com/deals/this-best-selling-vizio-soundbar-is-60-today-at-amazon-but-itll-sell-out-soon/
Jabra headphones Black Friday deals are somehow back at Amazon,2021-12-31T20:23:00Z,URL skipped due to domain: https://bgr.com/deals/jabra-headphones-black-friday-deals-are-somehow-back-at-amazon/,https://bgr.com/deals/jabra-headphones-black-friday-deals-are-somehow-back-at-amazon/
"As The NFL Dominated TV In 2021, Thursday Night Football Won Big With Final Game Before Move To Amazon's Prime Video",2021-12-31T19:46:18Z,"As it goes pretty much every year, the NFL has taken the cake, the kit, the kaboodle and then some when it comes to amassing the biggest TV audiences of the year. With the Super Bowl’s 92.8 million-strong viewership topping the overall list of most-watched telecasts, pro football absolutely dominates those rankings. Thursday Night Football in particular earned quite the Christmas treat ahead of its exclusive shift to streaming via Amazon’s Prime Video, with the December 25 contest between the Cleveland Browns and the Green Bay Packers securing the second-largest TNF audience ever. Not a bad way to bow out of linear airings, I must say.

While the Browns/Packers game didn’t formally take place on the titular night, it certainly made Christmas a lot more interesting for football fans. The Thursday Night Football telecast, which aired across both its most recent high-dollar home at Fox and NFL Network, drew a pretty massive crowd of 28.59 million viewers, and averaged a gobsmacking 18-49 demographic rating of 10.8, according to Sports Media Watch . A lot of people tuned in to watch former Jeopardy! guest host Aaron Rodgers break Brett Favre’s record as all-time touchdown leader within the Packers franchise.

For comparison: NCIS is TV’s most-watched scripted series, and it’s still only averaging around a 1.0 demo rating after delayed viewing stats are tallied.

As stated previously, the Christmas Day game marked the second-largest number of total viewers for any Thursday Night Football game throughout its 15-year history. And it was quite a vast improvement on last year’s game between the Minnesota Vikings and the New Orleans Saints, with the Browns and Packers’ audience marking a 42% increase over the 2020 contest’s 20.1 million viewers. The demo rating itself was up 22% over that game’s still mightily impressive 8.9 demo average.

Even when looking at the more recent past, the Thursday Night Football game also brought in the second-largest TV audience of the current NFL season. The only game watched by more people was another holiday treat, the Thanksgiving telecast between the Las Vegas Raiders and the Dallas Cowboys. That game drew 37.8 million people, which marked the biggest regular season game audience in nearly three decades.

It’ll be interesting to see if and how Thursday Night Football ratings are handled in the future, considering Amazon isn’t exactly forthcoming with its viewership stats, similar to just about every other streaming service out there (save for Netflix and its limited-scope statistics ). But that’ll be where the weekly NFL games will stream exclusively for the next 10 years, with 15 games set to stream on the platform during the 2022 season. I have to think if the numbers are anywhere near as high as they are for linear TV NFL games, Amazon will be slightly more willing to offer detailed ratings info.

Not that the NFL has anything to worry about. Of the 100 most-watched telecasts throughout most of 2021, NFL games counted for around 40 entries on the list, with the Christmas Day TNF game added in. Outside of the NFL, NCAA football and basketball games were also peppered across that list, as well as the World Series, the NBA Finals, and Summer Olympics coverage . It’s safe to say that fans’ love of TV sports isn’t going anywhere, even if Thursday Night Football is.

CINEMABLEND NEWSLETTER Your Daily Blend of Entertainment News Contact me with news and offers from other Future brands Receive email from us on behalf of our trusted partners or sponsors",https://www.cinemablend.com/television/as-the-nfl-dominated-tv-in-2021-thursday-night-football-won-big-with-final-game-before-move-to-amazons-prime-video
Best smart home gadget you've never heard of,2021-12-31T18:53:00Z,URL skipped due to domain: https://bgr.com/deals/amazon-dash-smart-shelf-deal/,https://bgr.com/deals/amazon-dash-smart-shelf-deal/
"Amazon spat: Future Retail misses due date for payment of ₹3,494.6 cr to banks",2021-12-31T18:30:00Z,"Kishore Biyani-led Future Retail has missed the last date for payment of ₹3,494.56 crore to banks and others lenders as its assets sale deal was hampered due to its ongoing legal dispute with e-commerce giant Amazon.

Future Retail said due to ongoing litigations with Amazon.com NV Investment Holdings LLC, the company was not able to complete the planned monetisation of the specified business on due date.

""As discussed with the banks or lenders, the company would be co-operating for completing the monetisation of the specified business in next 30 days as per directions of the banks to resolve the current situation,"" the company said in a stock exchange filing today.

The company has review period of 30 days (from the above due date) in terms of the RBI circular dated 6th August, 2020, and further in terms of provision of the above agreement to make the payment.

""The company shall intimate the further development and updates in this connection as and when applicable,"" it said.

Future Retail had last year entered into a one-time restructuring (OTR) scheme for COVID-19 hit companies with a consortium of banks and lenders and was to discharge ""an aggregate amount of ₹3,494.56 crore"" on or before December 31, 2021.

Lenders of Future Retail had in April 2021 had approved to restructure the existing financial debt of the company under an RBI announced resolution framework for COVID-19 related stress.

The said restructure had covered FRL's working capital demand, loans, term loans, cash credit, short term loans, NCDs, purchase bill discounting limits, other working capital loans and unpaid interest, which became overdue.

There were 28 banks, which have lent money to the group's retailing firm and were part of the exercise.

In August 2020, Future group had announced a ₹24,713 crore deal for the sale of the retail and wholesale business, and the logistics and warehousing business to Reliance Retail Ventures Ltd, a subsidiary of Reliance Industries Ltd.

However, e-commerce major Amazon is contesting the deal through its 49 per cent stake in Future Coupons Pvt Ltd (FCPL), which is a shareholder in Future Retail. The matter is presently in dispute before the Supreme Court and Singapore International Arbitration Centre (SIAC).",https://www.livemint.com/companies/news/amazon-spat-future-retail-misses-due-date-for-payment-of-rs-3-494-56-cr-11641054047248.html
Gehraiyaan Trailer Release Date Set for January 20,2021-12-31T18:30:00Z,Error fetching full content.,https://gadgets.ndtv.com/entertainment/news/gehraiyaan-movie-trailer-release-date-time-launch-deepika-padukone-ananya-panday-amazon-prime-video-2716417
What Amazon’s 2021 tells us about the state of e-commerce,2021-12-31T17:46:11Z,"Former Amazon CEO Jeff Bezos’ trip into space, whether you were a fan of it or not, perfectly summed up his ex-company’s year. Buoyed by incredible e-commerce growth, the massive marketplace is strapped to a rocket and headed for the stratosphere, on pace once again to set record revenue figures.

Though that’s nothing new for Amazon, it’s undeniably impressive.

“In 2019, Amazon’s revenue was [almost] $300 billion. And then in 2020, basically, it grew to almost $400 billion,” said Yoni Mazor, co-founder and chief growth officer at Getida, a company that works with Fulfillment by Amazon (FBA) sellers to provide auditing and reimbursement services. “So for a company at the scale of $300 billion to grow 25% in one year — it’s just ballistic.”

As the largest online marketplace in the world, Amazon (NASDAQ: AMZN) has quite a bit of sway when it comes to e-commerce, and that’s never been more true than in 2021, with U.S. retail e-commerce sales topping $450 billion — led, of course, by Amazon.

“Amazon is … it’s everything,” Mazor told Modern Shipper. “I mean, this is their marketplace, this is their house, this is their rules.”

So with 2022 knocking on the door, Modern Shipper is taking a look back at Amazon’s year and what it says about the state of e-commerce — as well as where it’s headed.

Volume

The biggest e-commerce story of 2021 has been, without a doubt, the massive volume of products changing hands through online channels. U.S. e-commerce sales have grown an estimated 16% since the start of this year, and total U.S. e-commerce sales are projected to top $1 trillion for the first time ever in 2022. Much of that value passed (and will pass) through Amazon’s hands.

“People and consumers were stuck at home. They can’t really go out — they’re in lockdowns. So Amazon and e-commerce were the superheroes that were able to fulfill their needs,” Mazor said.





But seeing Amazon’s grip on e-commerce tighten, other companies large and small have increasingly turned to digital channels. Take, for example, Walmart (NYSE: WMT); after exploding in 2020 during the first year of the pandemic, the company’s digital sales in Q3 2021 still managed to top Q3 2020 by 8%.

Watch: Inside story of an Amazon seller

But SMBs are getting in on the action too. According to a December Sendlane survey of SMBs, 92% of respondents said their e-commerce sales grew in 2021, with 21% reporting that sales grew by 40% or more. Another 91% said that their e-commerce profits grew this year, and similarly, 90% saw their site traffic increase by at least 10%.

But that growth hasn’t come without some hurdles. According to Mazor, Amazon has faced “tremendous challenges” maintaining inventory and supply — and if the largest online retailer in the world is having trouble keeping products stocked, you can bet that SMBs are struggling too.

The NRF ​​reported in June that 97% of its approximately 18,000 member companies, which range from large corporations to mom-and-pop shops, experienced inventory shortages as they tried to keep up with the huge influx of digital sales. And seven in 10 retailers said that products are being delayed two to three weeks longer than normal.

So while e-commerce volume has increased across the board for retailers of all sizes, it’s also causing headaches when it comes to stocking inventory, whether you’re a massive company like Amazon or an independent seller.

Fulfillment

A clear leader in the e-commerce space, Amazon, with its nationwide network of thousands of warehouses, is also a bellwether when it comes to fulfillment.

Sellers on Amazon typically have two fulfillment options: either they can run their own warehouses and fulfill orders as they come in or they can ship inventory to Amazon and let FBA handle fulfillment and distribution. But when demand rose during the pandemic, FBA began to limit what third-party sellers could ship to Amazon.

For a few weeks, shipments were limited to products in PPE categories, like masks, but despite the temporary limitations, Amazon continued to maintain some restrictions even after opening FBA back up. For example, sellers that wanted to sell new products using FBA could only ship a limited quantity, which helped Amazon keep its marketplace stocked with products that were already in demand and in turn drove its growth in 2021.





Amazon’s sway over its sellers represents a larger e-commerce trend — larger companies’ domination of fulfillment. Mazor points to Walmart Fulfillment Services, Walmart’s answer to FBA, as the biggest indicator that other large companies want to get into fulfillment.

“That’s basically a copy/paste of what Amazon has done with FBA,” he said.

Related:

But it’s no small task. Amazon has hired hundreds of thousands of workers for its fulfillment centers and has been building those facilities for years in a bid to create a nationwide network of warehouses to be opened up to third-party sellers. Now it has more than 2 million U.S. sellers and 6 million worldwide, but only the largest retailers are able to handle that kind of volume.

“It’s a lot of work. It’s real estate, it’s labor, it’s technology, it’s manpower, it’s know-how, it’s liabilities if you take other people’s inventory,” Mazor emphasized, pointing out that marketplaces as large as eBay and Groupon faced similar problems. “The only exception to that is Walmart. … But compared to where Amazon is today, it’s not even a drop in the bucket. It’s like a drop in the ocean.”

However, as brands become more and more reliant on fulfillment capabilities, there could be more companies entering the playing field. For example, according to Mazor, Macy’s is planning on opening its own marketplace for third-party sellers leveraging microdistribution centers in its retail locations across the country.

“If that goes well, it’ll be interesting to see if they’re going to be pushed to adapt the model of opening up their fulfillment centers,” Mazor said. “They have a good spread around the country with all these regional and local malls.”

Sourcing

For as huge as Amazon is, the marketplace struggled with sourcing its products in 2021, a trend that’s trickled down into the entire e-commerce space. As has been the case for many U.S. retailers, the main sourcing pain points for Amazon are in China and Southeast Asia, where supply chain disruptions have thrown a wrench in its ability to get a steady supply. That’s hurting smaller sellers on the platform.

“The whole model of on-time supply on a global level worked great until the pandemic hit. And now it’s not so certain anymore,” Mazor explained. “The third-party sellers, many of whom source from Asia, are struggling hard. They were very nervous. The cost to source increased tremendously, and they were not able to get as much supply as they wanted to. It’s just a huge challenge all across Amazon.”

Of course, it isn’t just Amazon that faced this issue. Retailers selling everything from shoes to laptops have had a difficult time stocking their shelves, so much so that for the first time in history, Black Friday and Cyber Monday sales were lower than the year before.

“There wasn’t as much supply as there would have been if it wasn’t for all these challenges and consumers were able to shop more,” Mazor said. “In other words, many retailers got stocked out. They were able to sell maybe 10,000 units, but they only had 5,000 units.”

With retailers struggling to bring in products from overseas, Mazor thinks that they could instead begin turning toward home and manufacturing items domestically.

“If not domestic, then regional,” he said. “I know for a fact that a lot of [third-party sellers] are pushing towards sourcing products domestically here in the U.S. or Mexico or Central America. They’re talking to factories there. They are basically giving them the know-how to customize and create the product that they need and sourcing from there.”

Mazor thinks large companies will follow suit, moving at least some of their sourcing operations to the U.S. He compared the model to the U.S.’ oil supply chain, which is mostly situated abroad but has some domestic touch points to hedge against any supply chain disruptions. And while sourcing domestically is typically more expensive at face value, Mazor believes it’s more cost-effective in the long term because it can help retailers avoid disasters like the Suez Canal blockage in the spring.

“You have to be able to create a global supply chain that is less reliant on geography, meaning you have to be able to create a reliable infrastructure close by, at some degree, as a backup. You might still have China and Asia source the bulk of it, but you’re always going to invest in other infrastructures,” he explained.

The impact of China

As e-commerce becomes increasingly global, it’s no surprise that sellers from the largest country in the world are dominating the largest online marketplace in the world.

“Amazon has in the past decade really encouraged Chinese factories to learn how the platform works and given them direct access to the consumers, which is a big revelation for the factories,” Mazor told Modern Shipper. “So they have the muscle and capacity to provide an almost endless supply of a variety of goods, all the time, with ultra-competitive prices.”

That’s great for buyers because it translates to lower prices. But Amazon third-party sellers in the U.S. and elsewhere are being cut out of the loop by Chinese factories that beat them on capacity and price. They’re even losing out when it comes to product exposure.

“You’re not gonna see Nike gloves or socks necessarily coming up in the top of the search results organically on Amazon because it’s been dominated by all these factories who have lots of reviews on their listings,” Mazor explained. “And they just cracked the code.”

The gains of Chinese sellers on Amazon mirror the larger trend of China catching up to the U.S. when it comes to e-commerce sales. It’s been reported that this year, China will become the first country in the world at any point in history to have e-commerce sales comprise more than half of its total sales.

And in February, the International Trade Association reported that more than half of the world’s e-commerce transactions took place in China in 2020. It also estimated that the Chinese e-commerce market in 2021 will be larger than those of the U.S., U.K., Japan, Germany and France — combined.

Just as third-party Chinese sellers are dominating Amazon, Chinese companies are putting the global e-commerce market in a stranglehold. It’s just another parallel between Amazon and the broader e-commerce market, and we should continue to use the massive marketplace as an indicator going forward.

“Amazon is, when it comes to e-commerce, definitely the barometer of where things are at right now,” said Mazor, “and where they should be going.”

You may also like:

American Eagle Outfitters acquires Quiet Logistics for $360 million

Gig economy faces uncertain impact from new tax reporting standards

Drone delivery execs weigh in on industry’s future",https://www.freightwaves.com/news/what-amazons-2021-tells-us-about-the-state-of-e-commerce
Echo Dot price drops to $19.99 in this leftover Black Friday deal,2021-12-31T17:23:08Z,URL skipped due to domain: https://bgr.com/deals/echo-dot-price-drops-to-19-99-in-this-leftover-black-friday-deal/,https://bgr.com/deals/echo-dot-price-drops-to-19-99-in-this-leftover-black-friday-deal/
Here's the One Amazon Prime Feature You Can't Live Without in 2023,2022-12-31T21:00:03Z,"From headphones to toilet paper, nearly everything can be bought on Amazon. I have no doubt your order history includes at least five different items you'd normally need to go to several stores for.

It's a bummer to run out of essentials just when you need them, and to solve this issue, the best thing you can do is give yourself both home essentials and savings all at once.

What if I told you that you could still get everything you need for your home each month while also saving money? With Amazon's Subscribe & Save service, you can stock up on all your necessities without breaking the bank.



If you want to save even more money, be sure to check out our other Amazon tips, including a coupon guide, methods to save money without a Prime subscription and sending a gift discreetly.

Setting up Amazon Subscribe & Save

Mmm, cheaper cookies. Amazon

If you already have an Amazon Prime account, follow these steps:

1. Find the item you're shopping for and navigate to the section on the webpage that has two buttons: Add to cart and Buy now.

2. Bypass both options and scroll down to see Subscribe & Save as another option.

3. Choose this option, decide the quantity, the delivery recurrence (from two weeks to six months) and hit the Set Up Now button.

How does Amazon's Subscribe & Save work?

When you're shopping for an item you'd like to be shipped on a regular basis, you'll notice an option to save anywhere from 5 to 10%. The initial number will depend on the product, but that number is your default. However, you can also save up to 15% percent when you use subscribe and save in bulk. Once you meet the five-item minimum for automatic delivery (to one address), you'll get 15% automatically.

If you ever find yourself in a situation where you'd rather skip an automatic delivery, rest assured that you can do just that. Before Amazon ships anything to you, it'll send a reminder of the products being prepared for delivery. You'll then have the option to skip shipment for the deadline.

Your subscription may change over time. The price, taxes, availability and more can be modified on Amazon's end. If Amazon finds that a specific item is no longer sold, for example, you'll receive a similar item to fulfill your subscription order.

Pro Amazon Tip Checking out Amazon's bestsellers will show you the most popular products on the platform. Details See at Amazon

Can I modify the subscription?

You may wonder if you can modify your subscription, and you can absolutely do that. What you'll want to keep in mind is that if you're changing the quantity of your shipment, if it falls below the five-item minimum, you'll lose out on the automatic 15% savings and revert back to the original discount.

To modify your Amazon Subscribe & Save subscription:

1. Head to your Amazon account.

2. Under subscriptions choose the item or items you're modifying.

3. Select your option to change the delivery schedule or quantity.

4. Confirm your selection.

When you follow all these steps the change will go into effect the next delivery date. What if you want to skip a delivery?

1. Go to your Account and subscriptions.

2. Highlight the item you want to change and click Skip next delivery.

How easy is it to cancel my Amazon Subscribe & Save order?

Canceling a Subscribe & Save order is as simple as it is to set up. Once you make it to your account and subscriptions tab, you can click on the product on your computer, and on mobile you'll want to click edit. Then you'll choose to cancel your subscription, select the reason and confirm your cancellation.

That said, if you cancel your subscription and decide to reactivate it, the discount you once had might not be the same in future as prices fluctuate. Whereas all new discounts of an item will be applied to your next shipments.

If you want to save more money at retailers such as Wayfair, here are three tips to help you shop smarter and tips to find the best products at StockX.",https://www.cnet.com/deals/heres-the-one-amazon-prime-feature-you-cant-live-without-in-2023/
"The best things to binge watch this New Years Eve on Netflix, Amazon Prime video, Disney Plus and Hayu",2022-12-31T20:00:27Z,"Our community members are treated to special offers, promotions and adverts from us and our partners. You can check out at any time. More info

Staying in on New Years Eve and looking for something to watch?

Here are some of the best films and TV series we have watched in 2022 across Netflix, Amazon Prime video, Disney Plus and Hayu that you can tune in to.

From true crime documentaries and detective dramas to blockbuster films and heart-wrenching romances, there is something for everyone in this list.

Read more:What to watch if you enjoyed Wednesday or The White Lotus

Netflix

Knives Out and Glass Onion - A Knives Out Mystery

These films were extremely popular over Christmas this year, and if you haven’t had the chance to dive into them yet, a New Year's Eve back-to-back binge is the time.

If you watched Glass Onion - A Knives Out Mystery because it was top of your recommended on Christmas Day, you can opt for its predecessor Knives Out, which takes master detective Benoit Blanc on a completely different adventure that is just as complex and compelling.

The films are funny and insightful thanks to their self awareness and contemporary humour, combined with classic great storytelling and eccentric characters. They endings are satisfying as detective Blanc lines up all of the dominoes and executes their fall with panache,

Make a family game out of it by all putting a bid in as to who you think the murderer is after all of the characters have been introduced.

The Imposter

If you are a fan of in-depth documentaries, The Imposter is for you.

The documentary follows the famous 1997 case of a French confidence trickster Frédéric Bourdin, who pretended to be Nicholas Barclay, an American boy who had disappeared in Texas at the age of 13 in 1994. His facade led him from a police station in Spain into the home of a grieving family, where more questions were uncovered that needed answering.

The film has extensive interviews with Frédéric Bourdin, who essentially narrates the retelling of his famous story. A gripping watch that has recently been released on Netflix, ending the year with yet another great film about a scam, a true crime topic that has become hugely popular this year with Inventing Anna, The Tinder Swindler, Bad Vegan and more - all on Netflix - that are well worth a watch.

The Missing

A mysterious crime thriller series you can really get into, The Missing is a BBC series that first aired two seasons in 2014 and 2016, now available on Netflix. You can watch either series independently of the other and not get lost as they follow two different cases being investigated by Tchéky Karyo's detective Julien Baptiste.

As the name may suggest, Baptiste. is helping families search for their missing children in each series, with series one investigating the disappearance of a young English boy from a recreational area while in his parents care on a holiday to France. The series flits back and forth between different time phases, giving the viewer an incredibly well-rounded view of the story.

Season two investigates the disappearance of a teenage girl in Germany named Alice. Alice went missing in 2003 and reappears, claiming she was held captive alongside another missing girl named Sophie Giroux, a French girl who disappeared about the same time.

Baptiste was in charge of the Giroux investigation, and cannot resist becoming involved again to finally get answers.

Honourable mentions: Wednesday, Harry & Meghan, The Recruit, Crime Scene: Texas Killing Fields, Pepsi, Where's My Jet?, The Watcher, The Crown, The Teacher.

For kids: The BFG, The Last Airbender, Rise of the Guardians, InkHeart, Jumanji

Amazon Prime video

The Rings of Power

Lord of the Rings fans have been waiting years for new content from J.R.R.Tolkien's iconic fantasy universe, and The Rings of Power delivers. This epic drama is set thousands of years before the events of The Hobbit and The Lord of the Rings, and uses lore from the novels to set up a rice and detailed prelude to those beloved films.

The series follows an ensemble cast of characters, some new and some familiar, as Middle-Earth faces the re-emergence of evil, the first since the fall of Morgoth. It details the creation of iconic Lord of the Rings elements like the rings of power, Mordor and the origin stories of Gandalf and Sauron.

The first season is an incredible watch, with stunning scenery, costuming, and choreographed battle scenes, and leaves viewers highly anticipating season two, which is already in production and began filming in October 2022.

There are eight episodes, all around 75 minutes in length, so each is like a little film in its own right.

Chloe

This Amazon original series is one of the best psychological dramas of the year.

It follows Becky, who is jaded with her lot in life and somewhat obsessively follows the activities of her former, now estranged childhood best friend Chloe and Chloe's glamorous new set of friends and husband via social media.

After Chloe's mysterious death, Becky wakes up with a missed call on her phone from Chloe after not speaking for years. Desperate for answers, Becky takes on a new identity to infiltrate the lives of Chloe's ex husband and friend group using the insider knowledge she gleaned from years of social media surveillance.

A truly brilliant and modern take on the outsider looking in trope, and with some commitment, you could binge watch all six episodes in an evening.

Spencer

If you missed this in the cinema, now is the time to catch up. There has been much interest in the British royal family lately, with the passing of Queen Elizabeth, the continued popularity of The Crown and Prince Harry and Meghan Markle's tell-all docu-series.

Spencer is a historical psychological drama about the life of Princess Diana, focusing on some of the more difficult aspects of her role within the royal family and marriage. Spencer is not based on the true story of Princess Diana directly, but was rather inspired by her life.

Diana is played by Kristen Stewart, who has been widely praised for her portrayal.

Honourable mentions:House of Gucci, Cruel Summer, Deep water, TikTok Boom, The Book Thief,Stephen King's A Good Marriage, Indianna Jones

For kids:Kung Fu Panda: The Paws of Destiny,Hotel Transylvania, Totally Spies!

Disney Plus

Pose

Pose is a heart-wrenching drama series which focuses on various characters involved in the ballroom culture of New York City in the 1980s and 1990s. The Ballroom Scene is an African-American and Latino underground LGBTQ+ subculture that originated in the Big Apple, and was a refuge for many queer and transgender individuals from the bigotry they faced in general society.

The series focuses on the struggles and the triumphs of this cast of characters as they fight to make space for themselves in a world that doe snot accept them on both racist and homophobic grounds, and documents the relationships within the community.

Painful but beautiful, this series will make you laugh, cry, ache at the injustices portrayed and marvel at the talents of the actors involved.

There are two seasons of eight and ten episodes respectively to get stuck into.

The Banshees of Inisherin

Another one to get into if you missed it in the cinema recently, The Banshees of Inisherin is set a remote island off the coast of Ireland.

Pádraic is devastated when his buddy Colm suddenly puts an end to their lifelong friendship, and he sets about first trying to rectify the friendship before things take a dark turn.

Set and filmed in Ireland, using Ireland's beautiful scenery and incredible acting talent, it's absolutely one to watch this weekend. It features Colin Farrell, Brendan Gleeson, Kerry Condon, Pat Shortt, Barry Keoghan and David Pearse among others.

The Dropout

A tale of ambition and fame gone terribly wrong, this series is based on the infamous story of Elizabeth Holmes, who fashioned herself after great tech minds such as Bill Gates and Mark Zuckerberg in her pursuit of being successful with her invention of tech-pharma product Theranos.

She raised $945 million for Theranos, promising investors and customer alike that the start-up would revolutionise health care with tests that required just a few drops of blood, but was found guilty in January 2022 of three counts of wire fraud and one count of conspiracy to commit wire fraud by misleading investors, sentenced to 11 years in prison.

Amanda Seyfried has been praised for her portrayal of Elizabeth, and the series as a whole has been nominated for multiple awards as a biting depiction of the hustler mindset and pursuit of capitalistic gain.

Honourable mentions: Three Billboards Outside Ebbing Missouri, Death on The Nile, Murder on The Orient Express, Desperate Housewives, The Grand Budapest Hotel, Pam & Tommy, Moulin Rouge, Shang-Chi: Legend of the Ten Rings, The Rescue.



For kids: The Simpsons, Anastasia, Cinderella, Get A Clue, Mrs Doubtfire, Moana, Fantasia, The Emperor's New Groove, Olaf Presents

Hayu

Mamma Mia!

This one should be self-explanatory.

While it is likely you have already seen it, a comforting rewatch is sometimes just what we need on a night like New Years.

Pop some prosecco or tuck into some tea and a takeaway as the absolute bops of ABBA carry the tale of Mamma Mia to fruition.

The Real Housewives of Salt Lake City

If you love reality TV and have already sunk your teeth into the big three Real Housewives franchises - Beverley Hills, New York and New Jersey - then The Real Housewives of Salt Lake City might be for you.

It has all the usual trappings of a great Housewives franchise: big money, decadent homes and b*tchy drama - however, there is another element to RHOSLC that we don't see focused on elsewhere: religion.

The women are from diverse religious backgrounds, but many of the storylines revolve around Mormonism, leaving Mormonism and evangelical Christian faith. It adds an insight into a culture that is not often portrayed, and gives and extra layer of interest to the series.

The Real Housewives: Ultimate Girls Trip

If you are already very familiar with the Real Housewives universe, then Ultimate Girls Trip is for you. It's like the Drag Race All-Stars version of RH, and features some of the most memorable cast members that have since left the show or are still on it.

There are two seasons, and the first season was filmed at the Triton Luxury Villa in Turks and Caicos Islands and features Cynthia Bailey, Luann de Lesseps, Teresa Giudice, Melissa Gorga, Kenya Moore, Kyle Richards, and Ramona Singer.

The second season was filmed in September 2021 at Dorinda Medley's Blue Stone Manor located in Great Barrington, Massachusetts and features former Housewives stars who are no longer cast-members on their original series. The cast consists of Taylor Armstrong, Brandi Glanville, Gunvalson, Tamra Judge, Eva Marcille, Medley, Phaedra Parks and Jill Zarin.

It is a great refresher of old iconic RH drama, and reminds us why some of the former cast members are so beloved.

Honourable mentions: The Real Housewives of Beverley Hills, The Real Housewives of New York City, The Real Housewives of New Jersey, The Real Housewives of Dubai, Death at the Mansion: Rebecca Zahau, The Disappearance of Crystal Rogers

Get the latest RSVP headlines straight to your inbox for free by signing up to our newsletter

READ MORE",https://www.rsvplive.ie/news/tv-film/best-things-binge-watch-new-28841815
